"year","age","qx","lx","dx","Lx","Tx","ex","sex"
1990,74,"0.01860",80041,"1,489","79,297","1,249,276","15.61","F"
1990,75,"0.02028",78552,"1,593","77,756","1,169,979","14.89","F"
1990,76,"0.02223",76959,"1,711","76,104","1,092,223","14.19","F"
1990,77,"0.02421",75249,"1,822","74,338","1,016,119","13.50","F"
1990,78,"0.02615",73427,"1,920","72,467","941,781","12.83","F"
1990,79,"0.02826",71507,"2,021","70,497","869,314","12.16","F"
1990,80,"0.03068",69486,"2,132","68,420","798,818","11.50","F"
1990,81,"0.03377",67355,"2,274","66,217","730,397","10.84","F"
1990,82,"0.03783",65080,"2,462","63,849","664,180","10.21","F"
1990,83,"0.04308",62619,"2,698","61,270","600,330","9.59","F"
1990,84,"0.04939",59921,"2,960","58,441","539,061","9.00","F"
1990,85,"0.05649",56961,"3,218","55,352","480,620","8.44","F"
1990,86,"0.06415",53743,"3,448","52,019","425,268","7.91","F"
1990,87,"0.07225",50295,"3,634","48,479","373,248","7.42","F"
1990,88,"0.08075",46662,"3,768","44,778","324,770","6.96","F"
1990,89,"0.08974",42894,"3,849","40,969","279,992","6.53","F"
1990,90,"0.09933",39044,"3,878","37,105","239,023","6.12","F"
1990,91,"0.10965",35166,"3,856","33,238","201,918","5.74","F"
1990,92,"0.12081",31310,"3,783","29,419","168,679","5.39","F"
1990,93,"0.13293",27527,"3,659","25,698","139,261","5.06","F"
1990,94,"0.14611",23868,"3,487","22,124","113,563","4.76","F"
1990,95,"0.15930",20381,"3,247","18,758","91,438","4.49","F"
1990,96,"0.17227",17134,"2,952","15,658","72,681","4.24","F"
1990,97,"0.18478",14183,"2,621","12,872","57,023","4.02","F"
1990,98,"0.19656",11562,"2,273","10,426","44,150","3.82","F"
1990,99,"0.20734",9289,"1,926","8,326","33,725","3.63","F"
1990,100,"0.21871",7363,"1,610","6,558","25,398","3.45","F"
1990,101,"0.23072",5753,"1,327","5,089","18,840","3.27","F"
1990,102,"0.24339",4426,"1,077","3,887","13,751","3.11","F"
1990,103,"0.25676",3348,"860","2,919","9,864","2.95","F"
1990,104,"0.27087",2489,"674","2,152","6,946","2.79","F"
1990,105,"0.28577",1815,"519","1,555","4,794","2.64","F"
1990,106,"0.30148",1296,"391","1,101","3,239","2.50","F"
1990,107,"0.31807",905,"288","761","2,138","2.36","F"
1990,108,"0.33557",617,"207","514","1,377","2.23","F"
1990,109,"0.35406",410,"145","338","863","2.10","F"
1990,110,"0.37355",265,"99","215","525","1.98","F"
1990,111,"0.39414",166,"65","133","310","1.87","F"
1990,112,"0.41587",101,"42","80","177","1.76","F"
1990,113,"0.43881",59,"26","46","97","1.65","F"
1990,114,"0.46301",33,"15","25","51","1.55","F"
1990,115,"0.48858",18,"9","13","26","1.46","F"
1990,116,"0.51555",9,"5","7","12","1.37","F"
1990,117,"0.53965",4,"2","3","6","1.29","F"
1990,118,"0.56411",2,"1","1","2","1.22","F"
1990,119,"0.58969",1,"1","1","1","1.15","F"
2000,0,"0.00759",1e+05,"759","99,335","8,001,348","80.01","M"
2000,1,"0.00055",99241,"54","99,214","7,902,012","79.62","M"
2000,2,"0.00034",99187,"34","99,170","7,802,798","78.67","M"
2000,3,"0.00027",99153,"27","99,140","7,703,628","77.69","M"
2000,4,"0.00021",99126,"20","99,116","7,604,488","76.72","M"
2000,5,"0.00018",99106,"18","99,097","7,505,372","75.73","M"
2000,6,"0.00016",99089,"16","99,081","7,406,274","74.74","M"
2000,7,"0.00015",99073,"15","99,065","7,307,194","73.76","M"
2000,8,"0.00013",99058,"13","99,052","7,208,128","72.77","M"
2000,9,"0.00011",99045,"10","99,040","7,109,077","71.78","M"
2000,10,"0.00009",99035,"9","99,030","7,010,037","70.78","M"
2000,11,"0.00009",99026,"9","99,021","6,911,006","69.79","M"
2000,12,"0.00014",99017,"14","99,010","6,811,985","68.80","M"
2000,13,"0.00024",99003,"24","98,991","6,712,975","67.81","M"
2000,14,"0.00038",98978,"38","98,959","6,613,985","66.82","M"
2000,15,"0.00053",98940,"53","98,914","6,515,025","65.85","M"
2000,16,"0.00067",98888,"66","98,855","6,416,111","64.88","M"
2000,17,"0.00079",98821,"78","98,782","6,317,257","63.93","M"
2000,18,"0.00089",98743,"88","98,699","6,218,475","62.98","M"
2000,19,"0.00096",98655,"95","98,607","6,119,776","62.03","M"
2000,20,"0.00104",98560,"102","98,509","6,021,168","61.09","M"
2000,21,"0.00110",98458,"109","98,403","5,922,659","60.15","M"
2000,22,"0.00113",98349,"111","98,293","5,824,256","59.22","M"
2000,23,"0.00111",98238,"109","98,183","5,725,962","58.29","M"
2000,24,"0.00106",98128,"104","98,076","5,627,779","57.35","M"
2000,25,"0.00099",98025,"97","97,976","5,529,703","56.41","M"
2000,26,"0.00094",97927,"92","97,881","5,431,727","55.47","M"
2000,27,"0.00091",97835,"89","97,791","5,333,846","54.52","M"
2000,28,"0.00091",97747,"89","97,702","5,236,055","53.57","M"
2000,29,"0.00093",97658,"91","97,613","5,138,352","52.62","M"
2000,30,"0.00097",97567,"94","97,520","5,040,740","51.66","M"
2000,31,"0.00100",97473,"98","97,424","4,943,220","50.71","M"
2000,32,"0.00105",97375,"102","97,324","4,845,795","49.76","M"
2000,33,"0.00112",97273,"109","97,219","4,748,471","48.82","M"
2000,34,"0.00119",97164,"116","97,106","4,651,252","47.87","M"
2000,35,"0.00128",97048,"124","96,986","4,554,145","46.93","M"
2000,36,"0.00138",96924,"134","96,857","4,457,159","45.99","M"
2000,37,"0.00149",96790,"144","96,719","4,360,301","45.05","M"
2000,38,"0.00160",96647,"155","96,569","4,263,583","44.12","M"
2000,39,"0.00173",96492,"167","96,409","4,167,013","43.19","M"
2000,40,"0.00186",96325,"179","96,236","4,070,605","42.26","M"
2000,41,"0.00200",96146,"192","96,050","3,974,369","41.34","M"
2000,42,"0.00214",95954,"205","95,852","3,878,319","40.42","M"
2000,43,"0.00229",95749,"219","95,640","3,782,467","39.50","M"
2000,44,"0.00244",95530,"233","95,414","3,686,827","38.59","M"
2000,45,"0.00261",95297,"248","95,173","3,591,413","37.69","M"
2000,46,"0.00278",95049,"264","94,917","3,496,240","36.78","M"
2000,47,"0.00293",94785,"277","94,646","3,401,323","35.88","M"
2000,48,"0.00304",94508,"288","94,364","3,306,677","34.99","M"
2000,49,"0.00314",94220,"296","94,072","3,212,313","34.09","M"
2000,50,"0.00326",93924,"306","93,771","3,118,241","33.20","M"
2000,51,"0.00341",93618,"319","93,459","3,024,470","32.31","M"
2000,52,"0.00361",93299,"337","93,131","2,931,012","31.42","M"
2000,53,"0.00386",92962,"359","92,783","2,837,881","30.53","M"
2000,54,"0.00418",92603,"387","92,410","2,745,098","29.64","M"
2000,55,"0.00454",92216,"419","92,007","2,652,688","28.77","M"
2000,56,"0.00495",91797,"454","91,570","2,560,681","27.89","M"
2000,57,"0.00538",91343,"492","91,097","2,469,111","27.03","M"
2000,58,"0.00584",90851,"530","90,586","2,378,014","26.17","M"
2000,59,"0.00633",90321,"572","90,035","2,287,428","25.33","M"
2000,60,"0.00687",89750,"616","89,441","2,197,392","24.48","M"
2000,61,"0.00749",89133,"668","88,799","2,107,951","23.65","M"
2000,62,"0.00824",88465,"729","88,101","2,019,152","22.82","M"
2000,63,"0.00912",87736,"800","87,336","1,931,051","22.01","M"
2000,64,"0.01014",86936,"881","86,495","1,843,715","21.21","M"
2000,65,"0.01126",86055,"969","85,570","1,757,220","20.42","M"
2000,66,"0.01246",85085,"1,061","84,555","1,671,650","19.65","M"
2000,67,"0.01370",84025,"1,151","83,449","1,587,095","18.89","M"
2000,68,"0.01494",82874,"1,238","82,255","1,503,646","18.14","M"
2000,69,"0.01622",81636,"1,324","80,974","1,421,391","17.41","M"
2000,70,"0.01768",80312,"1,420","79,602","1,340,417","16.69","M"
2000,71,"0.01929",78892,"1,521","78,132","1,260,815","15.98","M"
2000,72,"0.02092",77371,"1,618","76,562","1,182,683","15.29","M"
2000,73,"0.02255",75752,"1,708","74,898","1,106,122","14.60","M"
2000,74,"0.02426",74044,"1,797","73,146","1,031,223","13.93","M"
2000,75,"0.02636",72248,"1,905","71,295","958,077","13.26","M"
2000,76,"0.02883",70343,"2,028","69,329","886,782","12.61","M"
2000,77,"0.03140",68315,"2,145","67,243","817,452","11.97","M"
2000,78,"0.03402",66170,"2,251","65,045","750,210","11.34","M"
2000,79,"0.03691",63919,"2,359","62,740","685,165","10.72","M"
2000,80,"0.04011",61560,"2,469","60,326","622,425","10.11","M"
2000,81,"0.04409",59091,"2,605","57,788","562,099","9.51","M"
2000,82,"0.04939",56485,"2,790","55,091","504,311","8.93","M"
2000,83,"0.05629",53696,"3,022","52,185","449,220","8.37","M"
2000,84,"0.06450",50673,"3,269","49,039","397,036","7.84","M"
2000,85,"0.07355",47405,"3,487","45,661","347,997","7.34","M"
2000,86,"0.08304",43918,"3,647","42,095","302,335","6.88","M"
2000,87,"0.09271",40271,"3,734","38,404","260,241","6.46","M"
2000,88,"0.10253",36538,"3,746","34,665","221,836","6.07","M"
2000,89,"0.11258",32792,"3,692","30,946","187,172","5.71","M"
2000,90,"0.12304",29100,"3,580","27,309","156,226","5.37","M"
2000,91,"0.13408",25519,"3,421","23,809","128,917","5.05","M"
2000,92,"0.14586",22098,"3,223","20,486","105,108","4.76","M"
2000,93,"0.15856",18875,"2,993","17,378","84,622","4.48","M"
2000,94,"0.17230",15882,"2,736","14,514","67,244","4.23","M"
2000,95,"0.18581",13145,"2,443","11,924","52,730","4.01","M"
2000,96,"0.19885",10703,"2,128","9,639","40,806","3.81","M"
2000,97,"0.21115",8575,"1,811","7,669","31,168","3.63","M"
2000,98,"0.22245",6764,"1,505","6,012","23,498","3.47","M"
2000,99,"0.23250",5259,"1,223","4,648","17,487","3.32","M"
2000,100,"0.24300",4037,"981","3,546","12,839","3.18","M"
2000,101,"0.25399",3056,"776","2,668","9,292","3.04","M"
2000,102,"0.26548",2280,"605","1,977","6,625","2.91","M"
2000,103,"0.27750",1674,"465","1,442","4,648","2.78","M"
2000,104,"0.29006",1210,"351","1,034","3,206","2.65","M"
2000,105,"0.30319",859,"260","729","2,172","2.53","M"
2000,106,"0.31693",598,"190","504","1,443","2.41","M"
2000,107,"0.33130",409,"135","341","939","2.30","M"
2000,108,"0.34631",273,"95","226","598","2.19","M"
2000,109,"0.36202",179,"65","146","372","2.08","M"
2000,110,"0.37845",114,"43","92","226","1.98","M"
2000,111,"0.39563",71,"28","57","133","1.88","M"
2000,112,"0.41361",43,"18","34","77","1.79","M"
2000,113,"0.43238",25,"11","20","43","1.70","M"
2000,114,"0.45204",14,"6","11","23","1.61","M"
2000,115,"0.47260",8,"4","6","12","1.53","M"
2000,116,"0.49409",4,"2","3","6","1.44","M"
2000,117,"0.51656",2,"1","2","3","1.37","M"
2000,118,"0.54008",1,"1","1","1","1.29","M"
2000,119,"0.56469",0,"0","0","1","1.22","M"
2000,0,"0.00623",1e+05,"623","99,454","8,418,912","84.19","F"
2000,1,"0.00046",99377,"46","99,354","8,319,458","83.72","F"
2000,2,"0.00028",99331,"28","99,317","8,220,104","82.75","F"
2000,3,"0.00020",99303,"20","99,293","8,120,787","81.78","F"
2000,4,"0.00015",99283,"15","99,276","8,021,494","80.79","F"
2000,5,"0.00014",99268,"13","99,262","7,922,218","79.81","F"
2000,6,"0.00013",99255,"13","99,249","7,822,956","78.82","F"
2000,7,"0.00012",99242,"12","99,236","7,723,708","77.83","F"
2000,8,"0.00012",99230,"11","99,225","7,624,471","76.84","F"
2000,9,"0.00011",99219,"11","99,214","7,525,247","75.84","F"
2000,10,"0.00010",99208,"10","99,203","7,426,033","74.85","F"
2000,11,"0.00010",99199,"10","99,194","7,326,830","73.86","F"
2000,12,"0.00012",99189,"11","99,183","7,227,636","72.87","F"
2000,13,"0.00015",99178,"15","99,170","7,128,453","71.88","F"
2000,14,"0.00021",99162,"20","99,152","7,029,283","70.89","F"
2000,15,"0.00027",99142,"26","99,129","6,930,131","69.90","F"
2000,16,"0.00032",99116,"32","99,100","6,831,002","68.92","F"
2000,17,"0.00036",99084,"36","99,066","6,731,903","67.94","F"
2000,18,"0.00038",99048,"37","99,030","6,632,837","66.97","F"
2000,19,"0.00038",99011,"37","98,993","6,533,807","65.99","F"
2000,20,"0.00037",98974,"37","98,955","6,434,815","65.02","F"
2000,21,"0.00038",98937,"37","98,918","6,335,859","64.04","F"
2000,22,"0.00038",98900,"37","98,881","6,236,941","63.06","F"
2000,23,"0.00038",98862,"38","98,843","6,138,060","62.09","F"
2000,24,"0.00039",98825,"38","98,805","6,039,216","61.11","F"
2000,25,"0.00040",98786,"39","98,766","5,940,411","60.13","F"
2000,26,"0.00041",98747,"40","98,727","5,841,644","59.16","F"
2000,27,"0.00042",98706,"42","98,686","5,742,918","58.18","F"
2000,28,"0.00045",98665,"44","98,643","5,644,232","57.21","F"
2000,29,"0.00048",98621,"47","98,597","5,545,590","56.23","F"
2000,30,"0.00051",98573,"50","98,548","5,446,993","55.26","F"
2000,31,"0.00055",98523,"54","98,496","5,348,444","54.29","F"
2000,32,"0.00059",98469,"58","98,440","5,249,948","53.32","F"
2000,33,"0.00065",98411,"64","98,379","5,151,508","52.35","F"
2000,34,"0.00071",98347,"70","98,312","5,053,129","51.38","F"
2000,35,"0.00078",98277,"77","98,238","4,954,817","50.42","F"
2000,36,"0.00085",98200,"84","98,158","4,856,579","49.46","F"
2000,37,"0.00093",98116,"91","98,071","4,758,421","48.50","F"
2000,38,"0.00100",98025,"98","97,976","4,660,350","47.54","F"
2000,39,"0.00108",97927,"105","97,874","4,562,374","46.59","F"
2000,40,"0.00116",97821,"113","97,765","4,464,500","45.64","F"
2000,41,"0.00125",97708,"122","97,647","4,366,735","44.69","F"
2000,42,"0.00132",97586,"129","97,522","4,269,088","43.75","F"
2000,43,"0.00139",97457,"136","97,390","4,171,566","42.80","F"
2000,44,"0.00146",97322,"142","97,251","4,074,176","41.86","F"
2000,45,"0.00153",97180,"149","97,106","3,976,925","40.92","F"
2000,46,"0.00162",97032,"157","96,953","3,879,820","39.99","F"
2000,47,"0.00171",96875,"165","96,792","3,782,866","39.05","F"
2000,48,"0.00181",96709,"175","96,622","3,686,074","38.11","F"
2000,49,"0.00191",96535,"185","96,442","3,589,452","37.18","F"
2000,50,"0.00204",96350,"196","96,252","3,493,010","36.25","F"
2000,51,"0.00219",96154,"210","96,049","3,396,758","35.33","F"
2000,52,"0.00237",95943,"227","95,830","3,300,709","34.40","F"
2000,53,"0.00259",95716,"248","95,592","3,204,879","33.48","F"
2000,54,"0.00284",95468,"271","95,333","3,109,287","32.57","F"
2000,55,"0.00313",95198,"298","95,048","3,013,954","31.66","F"
2000,56,"0.00345",94899,"328","94,736","2,918,906","30.76","F"
2000,57,"0.00379",94572,"358","94,392","2,824,170","29.86","F"
2000,58,"0.00414",94213,"390","94,018","2,729,778","28.97","F"
2000,59,"0.00451",93823,"423","93,612","2,635,759","28.09","F"
2000,60,"0.00491",93401,"459","93,171","2,542,147","27.22","F"
2000,61,"0.00537",92942,"499","92,692","2,448,976","26.35","F"
2000,62,"0.00592",92443,"547","92,169","2,356,284","25.49","F"
2000,63,"0.00656",91896,"602","91,595","2,264,115","24.64","F"
2000,64,"0.00729",91293,"665","90,961","2,172,520","23.80","F"
2000,65,"0.00810",90628,"734","90,261","2,081,559","22.97","F"
2000,66,"0.00897",89894,"806","89,491","1,991,298","22.15","F"
2000,67,"0.00985",89088,"878","88,649","1,901,807","21.35","F"
2000,68,"0.01074",88210,"948","87,736","1,813,158","20.55","F"
2000,69,"0.01166",87263,"1,018","86,754","1,725,422","19.77","F"
2000,70,"0.01270",86245,"1,095","85,697","1,638,668","19.00","F"
2000,71,"0.01385",85150,"1,179","84,560","1,552,971","18.24","F"
2000,72,"0.01503",83971,"1,262","83,339","1,468,410","17.49","F"
2000,73,"0.01623",82708,"1,343","82,037","1,385,071","16.75","F"
2000,74,"0.01751",81366,"1,425","80,653","1,303,034","16.01","F"
2000,75,"0.01910",79941,"1,527","79,178","1,222,381","15.29","F"
2000,76,"0.02094",78414,"1,642","77,593","1,143,203","14.58","F"
2000,77,"0.02280",76772,"1,750","75,897","1,065,610","13.88","F"
2000,78,"0.02460",75022,"1,845","74,099","989,712","13.19","F"
2000,79,"0.02654",73177,"1,942","72,206","915,613","12.51","F"
2000,80,"0.02877",71235,"2,049","70,210","843,407","11.84","F"
2000,81,"0.03165",69185,"2,190","68,090","773,197","11.18","F"
2000,82,"0.03551",66995,"2,379","65,806","705,107","10.52","F"
2000,83,"0.04057",64616,"2,621","63,306","639,301","9.89","F"
2000,84,"0.04667",61995,"2,893","60,548","575,996","9.29","F"
2000,85,"0.05353",59102,"3,164","57,520","515,447","8.72","F"
2000,86,"0.06091",55938,"3,407","54,235","457,927","8.19","F"
2000,87,"0.06867",52531,"3,607","50,728","403,693","7.68","F"
2000,88,"0.07679",48924,"3,757","47,046","352,965","7.21","F"
2000,89,"0.08535",45167,"3,855","43,240","305,920","6.77","F"
2000,90,"0.09447",41312,"3,903","39,361","262,680","6.36","F"
2000,91,"0.10429",37409,"3,901","35,459","223,319","5.97","F"
2000,92,"0.11492",33508,"3,851","31,583","187,860","5.61","F"
2000,93,"0.12649",29657,"3,751","27,782","156,278","5.27","F"
2000,94,"0.13909",25906,"3,603","24,104","128,496","4.96","F"
2000,95,"0.15172",22303,"3,384","20,611","104,392","4.68","F"
2000,96,"0.16414",18919,"3,105","17,366","83,781","4.43","F"
2000,97,"0.17611",15814,"2,785","14,421","66,414","4.20","F"
2000,98,"0.18738",13029,"2,441","11,808","51,993","3.99","F"
2000,99,"0.19771",10587,"2,093","9,541","40,185","3.80","F"
2000,100,"0.20859",8494,"1,772","7,608","30,644","3.61","F"
2000,101,"0.22008",6722,"1,480","5,983","23,036","3.43","F"
2000,102,"0.23222",5243,"1,218","4,634","17,053","3.25","F"
2000,103,"0.24503",4025,"986","3,532","12,419","3.09","F"
2000,104,"0.25854",3039,"786","2,646","8,887","2.92","F"
2000,105,"0.27282",2253,"615","1,946","6,240","2.77","F"
2000,106,"0.28788",1639,"472","1,403","4,294","2.62","F"
2000,107,"0.30378",1167,"354","990","2,892","2.48","F"
2000,108,"0.32057",812,"260","682","1,902","2.34","F"
2000,109,"0.33828",552,"187","459","1,220","2.21","F"
2000,110,"0.35700",365,"130","300","761","2.08","F"
2000,111,"0.37674",235,"88","191","461","1.96","F"
2000,112,"0.39760",146,"58","117","271","1.85","F"
2000,113,"0.41960",88,"37","70","153","1.74","F"
2000,114,"0.44283",51,"23","40","84","1.63","F"
2000,115,"0.46736",29,"13","22","44","1.54","F"
2000,116,"0.49327",15,"7","11","22","1.45","F"
2000,117,"0.51656",8,"4","6","11","1.37","F"
2000,118,"0.54008",4,"2","3","5","1.29","F"
2000,119,"0.56469",2,"1","1","2","1.22","F"
2010,0,"0.00587",1e+05,"587","99,484","8,096,362","80.96","M"
2010,1,"0.00040",99413,"39","99,394","7,996,877","80.44","M"
2010,2,"0.00026",99374,"26","99,361","7,897,484","79.47","M"
2010,3,"0.00022",99348,"21","99,337","7,798,123","78.49","M"
2010,4,"0.00017",99326,"16","99,318","7,698,786","77.51","M"
2010,5,"0.00014",99310,"14","99,303","7,599,468","76.52","M"
2010,6,"0.00013",99296,"13","99,289","7,500,165","75.53","M"
2010,7,"0.00012",99282,"12","99,276","7,400,876","74.54","M"
2010,8,"0.00011",99270,"11","99,265","7,301,600","73.55","M"
2010,9,"0.00009",99259,"9","99,255","7,202,335","72.56","M"
2010,10,"0.00007",99251,"7","99,247","7,103,080","71.57","M"
2010,11,"0.00008",99244,"8","99,240","7,003,833","70.57","M"
2010,12,"0.00012",99236,"12","99,230","6,904,593","69.58","M"
2010,13,"0.00022",99224,"21","99,213","6,805,363","68.59","M"
2010,14,"0.00035",99203,"34","99,185","6,706,150","67.60","M"
2010,15,"0.00049",99168,"48","99,144","6,606,964","66.62","M"
2010,16,"0.00062",99120,"61","99,089","6,507,820","65.66","M"
2010,17,"0.00073",99059,"73","99,022","6,408,731","64.70","M"
2010,18,"0.00082",98986,"81","98,946","6,309,708","63.74","M"
2010,19,"0.00089",98905,"88","98,861","6,210,763","62.80","M"
2010,20,"0.00096",98817,"94","98,770","6,111,902","61.85","M"
2010,21,"0.00102",98723,"100","98,673","6,013,132","60.91","M"
2010,22,"0.00104",98622,"103","98,571","5,914,459","59.97","M"
2010,23,"0.00102",98520,"101","98,469","5,815,888","59.03","M"
2010,24,"0.00097",98419,"96","98,371","5,717,419","58.09","M"
2010,25,"0.00091",98323,"90","98,278","5,619,048","57.15","M"
2010,26,"0.00086",98233,"85","98,191","5,520,770","56.20","M"
2010,27,"0.00083",98148,"82","98,107","5,422,580","55.25","M"
2010,28,"0.00083",98067,"81","98,026","5,324,472","54.29","M"
2010,29,"0.00086",97985,"84","97,943","5,226,446","53.34","M"
2010,30,"0.00089",97901,"87","97,858","5,128,503","52.38","M"
2010,31,"0.00092",97815,"90","97,770","5,030,645","51.43","M"
2010,32,"0.00096",97725,"94","97,678","4,932,876","50.48","M"
2010,33,"0.00102",97631,"100","97,581","4,835,198","49.53","M"
2010,34,"0.00109",97531,"107","97,477","4,737,618","48.58","M"
2010,35,"0.00118",97424,"114","97,367","4,640,140","47.63","M"
2010,36,"0.00126",97310,"123","97,248","4,542,773","46.68","M"
2010,37,"0.00136",97187,"132","97,121","4,445,525","45.74","M"
2010,38,"0.00147",97055,"142","96,984","4,348,404","44.80","M"
2010,39,"0.00158",96912,"153","96,836","4,251,421","43.87","M"
2010,40,"0.00170",96759,"165","96,677","4,154,585","42.94","M"
2010,41,"0.00183",96595,"176","96,506","4,057,908","42.01","M"
2010,42,"0.00196",96418,"189","96,324","3,961,402","41.09","M"
2010,43,"0.00209",96229,"201","96,129","3,865,078","40.17","M"
2010,44,"0.00223",96028,"214","95,921","3,768,949","39.25","M"
2010,45,"0.00238",95814,"228","95,700","3,673,028","38.33","M"
2010,46,"0.00254",95586,"243","95,465","3,577,328","37.43","M"
2010,47,"0.00268",95343,"255","95,216","3,481,864","36.52","M"
2010,48,"0.00278",95088,"265","94,956","3,386,648","35.62","M"
2010,49,"0.00288",94823,"273","94,687","3,291,692","34.71","M"
2010,50,"0.00299",94550,"282","94,409","3,197,006","33.81","M"
2010,51,"0.00313",94268,"295","94,121","3,102,596","32.91","M"
2010,52,"0.00331",93973,"311","93,818","3,008,476","32.01","M"
2010,53,"0.00355",93662,"333","93,495","2,914,658","31.12","M"
2010,54,"0.00385",93329,"359","93,150","2,821,163","30.23","M"
2010,55,"0.00419",92970,"389","92,776","2,728,013","29.34","M"
2010,56,"0.00457",92581,"423","92,369","2,635,237","28.46","M"
2010,57,"0.00497",92158,"458","91,929","2,542,868","27.59","M"
2010,58,"0.00539",91700,"495","91,452","2,450,939","26.73","M"
2010,59,"0.00585",91205,"533","90,938","2,359,487","25.87","M"
2010,60,"0.00635",90672,"575","90,384","2,268,549","25.02","M"
2010,61,"0.00693",90096,"624","89,784","2,178,165","24.18","M"
2010,62,"0.00763",89472,"682","89,131","2,088,381","23.34","M"
2010,63,"0.00847",88790,"752","88,414","1,999,250","22.52","M"
2010,64,"0.00944",88038,"831","87,622","1,910,837","21.70","M"
2010,65,"0.01053",87206,"918","86,747","1,823,215","20.91","M"
2010,66,"0.01167",86288,"1,007","85,785","1,736,467","20.12","M"
2010,67,"0.01284",85281,"1,095","84,734","1,650,683","19.36","M"
2010,68,"0.01402",84186,"1,180","83,596","1,565,949","18.60","M"
2010,69,"0.01523",83006,"1,264","82,374","1,482,353","17.86","M"
2010,70,"0.01660",81742,"1,357","81,063","1,399,979","17.13","M"
2010,71,"0.01811",80385,"1,456","79,657","1,318,916","16.41","M"
2010,72,"0.01965",78929,"1,551","78,154","1,239,259","15.70","M"
2010,73,"0.02119",77378,"1,639","76,559","1,161,105","15.01","M"
2010,74,"0.02280",75739,"1,727","74,875","1,084,547","14.32","M"
2010,75,"0.02479",74012,"1,835","73,094","1,009,671","13.64","M"
2010,76,"0.02713",72177,"1,958","71,198","936,577","12.98","M"
2010,77,"0.02954",70219,"2,075","69,182","865,379","12.32","M"
2010,78,"0.03200",68144,"2,180","67,054","796,197","11.68","M"
2010,79,"0.03469",65964,"2,288","64,820","729,143","11.05","M"
2010,80,"0.03768",63676,"2,399","62,476","664,323","10.43","M"
2010,81,"0.04142",61277,"2,538","60,008","601,846","9.82","M"
2010,82,"0.04647",58739,"2,729","57,374","541,839","9.22","M"
2010,83,"0.05310",56009,"2,974","54,522","484,465","8.65","M"
2010,84,"0.06103",53035,"3,237","51,417","429,943","8.11","M"
2010,85,"0.06977",49798,"3,474","48,061","378,526","7.60","M"
2010,86,"0.07890",46324,"3,655","44,496","330,465","7.13","M"
2010,87,"0.08820",42669,"3,763","40,787","285,968","6.70","M"
2010,88,"0.09761",38905,"3,797","37,007","245,181","6.30","M"
2010,89,"0.10722",35108,"3,764","33,226","208,174","5.93","M"
2010,90,"0.11721",31344,"3,674","29,507","174,949","5.58","M"
2010,91,"0.12776",27670,"3,535","25,902","145,442","5.26","M"
2010,92,"0.13904",24135,"3,356","22,457","119,540","4.95","M"
2010,93,"0.15121",20779,"3,142","19,208","97,083","4.67","M"
2010,94,"0.16442",17637,"2,900","16,187","77,875","4.42","M"
2010,95,"0.17740",14737,"2,614","13,430","61,688","4.19","M"
2010,96,"0.18993",12123,"2,303","10,972","48,258","3.98","M"
2010,97,"0.20175",9820,"1,981","8,830","37,286","3.80","M"
2010,98,"0.21261",7839,"1,667","7,006","28,457","3.63","M"
2010,99,"0.22225",6172,"1,372","5,486","21,451","3.48","M"
2010,100,"0.23234",4801,"1,115","4,243","15,965","3.33","M"
2010,101,"0.24289",3685,"895","3,238","11,722","3.18","M"
2010,102,"0.25392",2790,"708","2,436","8,484","3.04","M"
2010,103,"0.26545",2082,"553","1,805","6,048","2.91","M"
2010,104,"0.27752",1529,"424","1,317","4,243","2.77","M"
2010,105,"0.29013",1105,"321","944","2,926","2.65","M"
2010,106,"0.30333",784,"238","665","1,981","2.53","M"
2010,107,"0.31713",546,"173","460","1,316","2.41","M"
2010,108,"0.33157",373,"124","311","856","2.29","M"
2010,109,"0.34667",249,"86","206","545","2.19","M"
2010,110,"0.36246",163,"59","133","339","2.08","M"
2010,111,"0.37897",104,"39","84","205","1.98","M"
2010,112,"0.39625",65,"26","52","121","1.88","M"
2010,113,"0.41432",39,"16","31","70","1.78","M"
2010,114,"0.43323",23,"10","18","39","1.69","M"
2010,115,"0.45300",13,"6","10","21","1.61","M"
2010,116,"0.47368",7,"3","5","11","1.52","M"
2010,117,"0.49531",4,"2","3","5","1.44","M"
2010,118,"0.51795",2,"1","1","3","1.36","M"
2010,119,"0.54163",1,"0","1","1","1.28","M"
2010,0,"0.00495",1e+05,"495","99,568","8,495,932","84.96","F"
2010,1,"0.00035",99505,"34","99,488","8,396,364","84.38","F"
2010,2,"0.00022",99471,"22","99,460","8,296,876","83.41","F"
2010,3,"0.00016",99449,"16","99,441","8,197,416","82.43","F"
2010,4,"0.00012",99433,"12","99,427","8,097,976","81.44","F"
2010,5,"0.00011",99421,"11","99,415","7,998,549","80.45","F"
2010,6,"0.00011",99410,"11","99,404","7,899,134","79.46","F"
2010,7,"0.00010",99399,"10","99,394","7,799,730","78.47","F"
2010,8,"0.00010",99389,"10","99,384","7,700,336","77.48","F"
2010,9,"0.00009",99379,"9","99,375","7,600,952","76.48","F"
2010,10,"0.00008",99370,"8","99,366","7,501,577","75.49","F"
2010,11,"0.00008",99362,"8","99,358","7,402,211","74.50","F"
2010,12,"0.00010",99354,"10","99,349","7,302,853","73.50","F"
2010,13,"0.00014",99344,"13","99,337","7,203,504","72.51","F"
